"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"ontology"	"label"	"sel"	"experiment"	"frac"
"GO:0015980"	"energy derivation by oxidation of organic compounds"	"96/2808"	"156/10001"	1.7112481309059e-18	2.86847967943102e-16	2.68620923706677e-16	"Idh/ND-B17/l(3)87Df/Pgm/Scsalpha/ox/ND-ACP/ND-SGDH/klu/COX1/COX2/COX3/ND4L/SdhB/cype/HDAC1/ND-23/COX5A/ND-42/Rack1/RFeSP/ND-PDSW/Gpo-1/D2hgdh/ND-B14.5A/l(1)G0156/NP15.6/l(1)G0255/Surf1/Sucb/ND-B16.6/ND-ASHI/ND-B18/CG5599/ND-20/UQCR-14/ND-24/ND-15/Rim2/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/Sirup/ND-B22/COX4/CG9410/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Atg9/UQCR-6.4/ND-B12/levy/ND-19/Cyt-c1/Atg18a/UGP/Atg12/Gbs-70E/UQCR-Q/Atg3/ND-39/jagn/COX7AL/SdhC/SdhD/CG5028/UQCR-14L/ND-20L/CIA30/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/Slimp/CG31648/ND-MLRQ/AGBE/UQCR-C2/UQCR-11/Atg1/Mdh2/Mdh1/smt3/Glycogenin/CG44296/GlyS/ND-30"	96	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0341880341880342
"GO:0046034"	"ATP metabolic process"	"91/2808"	"145/10001"	2.08832151253549e-18	3.29463429212952e-16	3.08528490954159e-16	"Gapdh1/Gapdh2/Hex-C/ND-B17/sesB/Scsalpha/ATPsynbeta/wal/ATPsynG/blw/ox/ND-ACP/ND-SGDH/ATP6/COX1/COX2/ND4L/SdhB/sun/Pglym78/cype/ATPsynCF6/ATPsynD/ATPsynO/ND-23/COX5A/ATPsynB/ND-42/ATPsyngamma/RFeSP/ND-PDSW/ND-B14.5A/ATPsyndelta/Vha100-2/ND-B16.6/ND-ASHI/ND-B18/ND-20/UQCR-14/ND-24/ND-15/Tspo/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/ATPsynGL/ND-B22/COX4/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Dg/UQCR-6.4/ND-B12/levy/ND-19/ATPsynCF6L/Cyt-c1/CG17300/UQCR-Q/ND-39/COX7AL/SdhC/ATPsynE/SdhD/UQCR-14L/ND-20L/CIA30/CG7834/ATPsynC/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/ATPsynepsilonL/ND-MLRQ/UQCR-C2/Pgk/UQCR-11/Scox/Vha68-2/CG44296/PyK"	91	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0324074074074074
"GO:0009199"	"ribonucleoside triphosphate metabolic process"	"94/2808"	"152/10001"	2.42379130466234e-18	3.61144904394689e-16	3.38196845200254e-16	"awd/Gapdh1/Gapdh2/Hex-C/ND-B17/ras/sesB/Scsalpha/ATPsynbeta/wal/ATPsynG/blw/ox/ND-ACP/ND-SGDH/ATP6/COX1/COX2/ND4L/SdhB/sun/Pglym78/cype/ATPsynCF6/ATPsynD/ATPsynO/ND-23/COX5A/ATPsynB/ND-42/ATPsyngamma/RFeSP/ND-PDSW/ND-B14.5A/ATPsyndelta/Vha100-2/ND-B16.6/ND-ASHI/ND-B18/ND-20/UQCR-14/ND-24/ND-15/Tspo/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/ATPsynGL/ND-B22/COX4/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Dg/UQCR-6.4/ND-B12/levy/ND-19/ATPsynCF6L/Cyt-c1/CG17300/UQCR-Q/ND-39/COX7AL/SdhC/ATPsynE/SdhD/UQCR-14L/ND-20L/CIA30/CG7834/ATPsynC/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/ATPsynepsilonL/ND-MLRQ/UQCR-C2/Pgk/UQCR-11/Scox/Vha68-2/CG44296/CTPsyn/PyK"	94	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0334757834757835
"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	"93/2808"	"151/10001"	5.45581403305287e-18	7.70131222981463e-16	7.21195140324884e-16	"awd/Gapdh1/Gapdh2/Hex-C/ND-B17/ras/sesB/Scsalpha/ATPsynbeta/wal/ATPsynG/blw/ox/ND-ACP/ND-SGDH/ATP6/COX1/COX2/ND4L/SdhB/sun/Pglym78/cype/ATPsynCF6/ATPsynD/ATPsynO/ND-23/COX5A/ATPsynB/ND-42/ATPsyngamma/RFeSP/ND-PDSW/ND-B14.5A/ATPsyndelta/Vha100-2/ND-B16.6/ND-ASHI/ND-B18/ND-20/UQCR-14/ND-24/ND-15/Tspo/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/ATPsynGL/ND-B22/COX4/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Dg/UQCR-6.4/ND-B12/levy/ND-19/ATPsynCF6L/Cyt-c1/CG17300/UQCR-Q/ND-39/COX7AL/SdhC/ATPsynE/SdhD/UQCR-14L/ND-20L/CIA30/CG7834/ATPsynC/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/ATPsynepsilonL/ND-MLRQ/UQCR-C2/Pgk/UQCR-11/Scox/Vha68-2/CG44296/PyK"	93	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0331196581196581
"GO:0045333"	"cellular respiration"	"84/2808"	"131/10001"	6.20202287306542e-18	8.31691267278073e-16	7.78843503954426e-16	"Idh/ND-B17/l(3)87Df/Scsalpha/ox/ND-ACP/ND-SGDH/klu/COX1/COX2/COX3/ND4L/SdhB/cype/HDAC1/ND-23/COX5A/ND-42/RFeSP/ND-PDSW/Gpo-1/D2hgdh/ND-B14.5A/l(1)G0156/NP15.6/l(1)G0255/Surf1/Sucb/ND-B16.6/ND-ASHI/ND-B18/CG5599/ND-20/UQCR-14/ND-24/ND-15/Rim2/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/Sirup/ND-B22/COX4/CG9410/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/UQCR-6.4/ND-B12/levy/ND-19/Cyt-c1/UQCR-Q/ND-39/jagn/COX7AL/SdhC/SdhD/CG5028/UQCR-14L/ND-20L/CIA30/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/Slimp/CG31648/ND-MLRQ/UQCR-C2/UQCR-11/Mdh2/Mdh1/smt3/CG44296/ND-30"	84	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0299145299145299
"GO:0006119"	"oxidative phosphorylation"	"62/2808"	"85/10001"	9.02740992781113e-18	1.11588570043347e-15	1.04497950517456e-15	"ND-B17/wal/ox/ND-ACP/ND-SGDH/COX1/COX2/ND4L/SdhB/cype/ND-23/COX5A/ND-42/RFeSP/ND-PDSW/ND-B14.5A/ND-B16.6/ND-ASHI/ND-B18/ND-20/UQCR-14/ND-24/ND-15/Tspo/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/ND-B22/COX4/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/UQCR-6.4/ND-B12/levy/ND-19/Cyt-c1/UQCR-Q/ND-39/COX7AL/SdhC/SdhD/UQCR-14L/ND-20L/CIA30/CG7834/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/ND-MLRQ/UQCR-C2/UQCR-11/CG44296"	62	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0220797720797721
"GO:0016072"	"rRNA metabolic process"	"90/2808"	"145/10001"	9.15342483577044e-18	1.11588570043347e-15	1.04497950517456e-15	"Hlc/Fib/sta/RpL7/Parp/brat/Bka/l(3)07882/CG4038/Rlb1/RpL7A/hoip/RpS21/dbe/CG3071/Ip259/nop5/LTV1/Rpt4/NHP2/CG2875/CG3527/Sas10/RpL35/CG1789/Rbm13/CG6999/RpS28b/CG12608/CG15916/Rrp47/CG17652/CG9107/CG13096/CG4364/CG6724/CG6712/Ski6/Mpp6/udd/RpLP0-like/CG7637/CG8545/CG7544/Rrp42/CG4866/CG9344/RpS16/Rrp4/eIF6/CG8549/CG8038/RpL10Ab/CG12301/CG14057/CG5589/Mtr3/CG12975/mRpS9/CG10903/mRpL1/mtTFB2/Rrp46/CG8461/CG3817/CG4338/mRpS11/Non3/Nop56/Dis3/CG11920/CG14543/CG11837/RpS8/RpS28a/RpS7/CG1542/CG32409/CG32706/CG32708/RpS28-like/CG40813/CG41562/Dbp21E2/Nsun5/Nop60B/Rrp40/BHD/RpS6/RpS24"	90	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.032051282051282
"GO:0009144"	"purine nucleoside triphosphate metabolic process"	"93/2808"	"152/10001"	1.02351040964483e-17	1.18958253714341e-15	1.11399345877945e-15	"awd/Gapdh1/Gapdh2/Hex-C/ND-B17/ras/sesB/Scsalpha/ATPsynbeta/wal/ATPsynG/blw/ox/ND-ACP/ND-SGDH/ATP6/COX1/COX2/ND4L/SdhB/sun/Pglym78/cype/ATPsynCF6/ATPsynD/ATPsynO/ND-23/COX5A/ATPsynB/ND-42/ATPsyngamma/RFeSP/ND-PDSW/ND-B14.5A/ATPsyndelta/Vha100-2/ND-B16.6/ND-ASHI/ND-B18/ND-20/UQCR-14/ND-24/ND-15/Tspo/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/ATPsynGL/ND-B22/COX4/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Dg/UQCR-6.4/ND-B12/levy/ND-19/ATPsynCF6L/Cyt-c1/CG17300/UQCR-Q/ND-39/COX7AL/SdhC/ATPsynE/SdhD/UQCR-14L/ND-20L/CIA30/CG7834/ATPsynC/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/ATPsynepsilonL/ND-MLRQ/UQCR-C2/Pgk/UQCR-11/Scox/Vha68-2/CG44296/PyK"	93	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0331196581196581
"GO:0006364"	"rRNA processing"	"85/2808"	"134/10001"	1.06450338894264e-17	1.18958253714341e-15	1.11399345877945e-15	"Hlc/Fib/sta/RpL7/Bka/l(3)07882/CG4038/Rlb1/RpL7A/hoip/RpS21/dbe/CG3071/Ip259/nop5/LTV1/NHP2/CG2875/CG3527/Sas10/RpL35/CG1789/Rbm13/CG6999/RpS28b/CG12608/CG15916/Rrp47/CG17652/CG9107/CG13096/CG4364/CG6724/CG6712/Ski6/Mpp6/RpLP0-like/CG7637/CG8545/CG7544/Rrp42/CG4866/CG9344/RpS16/Rrp4/eIF6/CG8549/CG8038/RpL10Ab/CG12301/CG14057/CG5589/Mtr3/CG12975/mRpS9/CG10903/mRpL1/mtTFB2/Rrp46/CG8461/CG3817/CG4338/mRpS11/Non3/Nop56/Dis3/CG11920/CG14543/CG11837/RpS8/RpS28a/RpS7/CG1542/CG32409/CG32706/CG32708/RpS28-like/CG40813/CG41562/Dbp21E2/Nsun5/Nop60B/Rrp40/RpS6/RpS24"	85	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0302706552706553
"GO:0006091"	"generation of precursor metabolites and energy"	"109/2808"	"192/10001"	4.00844860369696e-17	4.3002636620461e-15	4.02701404986145e-15	"Gapdh1/Gapdh2/Hex-C/Idh/ND-B17/l(3)87Df/Pgm/Scsalpha/wal/blw/ox/ND-ACP/ND-SGDH/klu/COX1/COX2/COX3/ND4L/SdhB/Pglym78/cype/HDAC1/ND-23/COX5A/ND-42/Rack1/RFeSP/ND-PDSW/Gpo-1/D2hgdh/ND-B14.5A/l(1)G0156/NP15.6/l(1)G0255/Surf1/Sucb/ND-B16.6/ND-ASHI/ND-B18/CG5599/ND-20/UQCR-14/ND-24/ND-18/ND-15/Tspo/Rim2/ND-B17.2/ND-B14.5B/ND-13A/Oscillin/ND-51/COX5B/COX5BL/Sirup/ND-B22/COX4/CG9410/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Dg/Atg9/UQCR-6.4/ND-B12/levy/ND-19/Cyt-c1/Atg18a/UGP/Atg12/Gbs-70E/UQCR-Q/Atg3/ND-39/jagn/COX7AL/SdhC/SdhD/CG5028/UQCR-14L/ND-20L/CIA30/CG7834/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/Slimp/CG31648/ND-MLRQ/AGBE/UQCR-C2/Pgk/UQCR-11/Atg1/Mdh2/Mdh1/smt3/Glycogenin/CG44296/GlyS/ND-30/PyK"	109	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0388176638176638
"GO:0042773"	"ATP synthesis coupled electron transport"	"58/2808"	"79/10001"	6.27925689525332e-17	6.47729499733439e-15	6.06571131662932e-15	"ND-B17/ox/ND-ACP/ND-SGDH/COX1/COX2/ND4L/SdhB/cype/ND-23/COX5A/ND-42/RFeSP/ND-PDSW/ND-B14.5A/ND-B16.6/ND-ASHI/ND-B18/ND-20/UQCR-14/ND-24/ND-15/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/ND-B22/COX4/CG14757/CG12895/ND-B14/ND-B15/UQCR-6.4/ND-B12/levy/ND-19/Cyt-c1/UQCR-Q/ND-39/COX7AL/SdhC/SdhD/UQCR-14L/ND-20L/CIA30/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/ND-MLRQ/UQCR-C2/UQCR-11/CG44296"	58	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0206552706552707
"GO:0042775"	"mitochondrial ATP synthesis coupled electron transport"	"56/2808"	"76/10001"	1.65004782149685e-16	1.63904750268687e-14	1.53489828541579e-14	"ND-B17/ox/ND-ACP/ND-SGDH/COX1/SdhB/cype/ND-23/COX5A/ND-42/RFeSP/ND-PDSW/ND-B14.5A/ND-B16.6/ND-ASHI/ND-B18/ND-20/UQCR-14/ND-24/ND-15/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/ND-B22/COX4/CG14757/CG12895/ND-B14/ND-B15/UQCR-6.4/ND-B12/levy/ND-19/Cyt-c1/UQCR-Q/ND-39/COX7AL/SdhC/SdhD/UQCR-14L/ND-20L/CIA30/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/ND-MLRQ/UQCR-C2/UQCR-11/CG44296"	56	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0199430199430199
"GO:0042255"	"ribosome assembly"	"43/2808"	"52/10001"	3.21427369812285e-16	3.07881502084482e-14	2.88317933974478e-14	"RpS5a/sta/RpS17/RpS19a/ppan/RpL11/RpL3/Nle/RpL10/RpL23A/RpS10a/CG6999/RpS28b/CG15390/CG9107/mRpS7/CG6712/RpL24/RpLP0-like/RpS15/eIF6/RpL12/CG8549/mRpL20/mTerf3/RpL24-like/mRpL11/RpS5b/mRpS11/Non3/RpS19b/CG7006/RpS27/RpS28a/RpL6/CG32262/CG32263/CG32706/CG32708/RpL5/RpS28-like/CG40813/CG41562"	43	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0153133903133903
"GO:0034470"	"ncRNA processing"	"119/2808"	"221/10001"	3.50866701757507e-16	3.24491204866771e-14	3.03872214298879e-14	"Hlc/Fib/sta/CycC/RpL7/Bka/l(3)07882/CG4038/Rlb1/RpL7A/hoip/RpS21/Cdk8/dbe/scu/Cbp20/CG3071/Ip259/CG4045/nop5/LTV1/Mt2/NHP2/CG2875/CG3527/Sas10/RpL35/CG1789/Rbm13/CG6999/RpS28b/CG12608/CG15916/Rrp47/Tgt/CG17652/CG9107/CG9596/CG13096/CG4364/CG6724/CG6712/CG6388/Ski6/RtcB/CG10463/Mpp6/Ars2/CG9422/CG8078/RpLP0-like/CG7637/CG8545/CG7544/Rrp42/CG4866/rswl/CG9344/CG9752/RpS16/CG17807/Rrp4/eIF6/CG8549/CG8038/CG3434/RpL10Ab/CG12301/CG14057/CG5589/Mtr3/CG12975/CG18048/mRpS9/CG10903/mRpL1/CG9386/CG16790/mtTFB2/Rrp46/CG8461/CG3817/CG4338/mRpS11/Non3/CG4159/CG7009/Archease/Nop56/Dis3/CG18528/CG11920/CG14543/CG14544/IntS12/CG11837/IntS11/RpS8/RpS28a/RpS7/CG1542/CG1750/CG31381/CG30343/CG31812/CG32409/CG32706/CG32708/Urm1/RpS28-like/CG34195/CG40813/CG41562/Dbp21E2/Nsun5/Nop60B/Rrp40/RpS6/RpS24"	119	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0423789173789174
"GO:0055086"	"nucleobase-containing small molecule metabolic process"	"159/2808"	"325/10001"	4.86331085329385e-16	4.3477999028447e-14	4.0715297178804e-14	"ade3/Aprt/awd/Gapdh1/Gapdh2/Gdh/Hex-C/ND-B17/ras/r-l/sesB/Dhfr/Scsalpha/Prat/ATPsynbeta/wal/ATPsynG/blw/ox/ND-ACP/ND-SGDH/e(r)/RnrS/ATP6/COX1/COX2/ND4L/SdhB/sun/Ahcy/Pglym78/CG2846/cype/ATPsynCF6/ATPsynD/ATPsynO/ND-23/COX5A/ATPsynB/ND-42/ATPsyngamma/ade5/RFeSP/ND-PDSW/l(2)k01209/Gpo-1/Taldo/CG17896/Ts/ND-B14.5A/Ady43A/ATPsyndelta/Vha100-2/Dak1/ND-B16.6/ND-ASHI/CG12065/CG17333/CG4407/CG12177/CG11158/CG9940/ND-B18/ND-20/UQCR-14/ND-24/ND-15/Tspo/Tgt/ND-B17.2/CG17224/ND-B14.5B/CG3714/CG8891/ND-13A/ND-51/COX5B/COX5BL/ATPsynGL/CG8360/CG8353/ND-B22/COX4/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Dg/Mtap/veil/UQCR-6.4/CG5757/ND-B12/levy/cN-IIIB/ND-19/ATPsynCF6L/Cyt-c1/Ppat-Dpck/kri/CG3434/CG6767/CG11811/Aps/viaf/AdenoK/CG17300/CG13474/UQCR-Q/CG6951/ND-39/Dpck/COX7AL/Ada/SdhC/ATPsynE/AdSL/SdhD/CG11089/UQCR-14L/Mesh1/ND-20L/CIA30/CG7834/AdoR/CG2246/ATPsynC/ND-49/COX7A/ND-B8/COX7C/Prat2/ND-13B/CG30016/COX6AL/NT5E-2/UQCR-11L/Rpi/CG30499/ATPsynepsilonL/ND-MLRQ/CG33054/CG33056/CG34261/Pde11/UQCR-C2/dUTPase/Pgk/Pde9/UQCR-11/DhpD/Scox/Mdh1/CG6364/Vha68-2/CG44296/CTPsyn/PyK"	159	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0566239316239316
"GO:0006753"	"nucleoside phosphate metabolic process"	"135/2808"	"269/10001"	6.7237838149378e-15	5.81715748118167e-13	5.44752060524333e-13	"ade3/awd/Gapdh1/Gapdh2/Gdh/Hex-C/ND-B17/ras/r-l/sesB/Dhfr/Scsalpha/Prat/ATPsynbeta/wal/ATPsynG/blw/ox/ND-ACP/ND-SGDH/e(r)/RnrS/ATP6/COX1/COX2/ND4L/SdhB/sun/Pglym78/CG2846/cype/ATPsynCF6/ATPsynD/ATPsynO/ND-23/COX5A/ATPsynB/ND-42/ATPsyngamma/ade5/RFeSP/ND-PDSW/Gpo-1/Taldo/Ts/ND-B14.5A/ATPsyndelta/Vha100-2/Dak1/ND-B16.6/ND-ASHI/CG17333/CG4407/CG9940/ND-B18/ND-20/UQCR-14/ND-24/ND-15/Tspo/ND-B17.2/CG17224/ND-B14.5B/CG3714/CG8891/ND-13A/ND-51/COX5B/COX5BL/ATPsynGL/ND-B22/COX4/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Dg/veil/UQCR-6.4/CG5757/ND-B12/levy/cN-IIIB/ND-19/ATPsynCF6L/Cyt-c1/Ppat-Dpck/CG6767/CG11811/Aps/AdenoK/CG17300/UQCR-Q/CG6951/ND-39/Dpck/COX7AL/SdhC/ATPsynE/AdSL/SdhD/CG11089/UQCR-14L/Mesh1/ND-20L/CIA30/CG7834/AdoR/CG2246/ATPsynC/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/NT5E-2/UQCR-11L/Rpi/CG30499/ATPsynepsilonL/ND-MLRQ/Pde11/UQCR-C2/dUTPase/Pgk/Pde9/UQCR-11/Scox/Mdh1/Vha68-2/CG44296/CTPsyn/PyK"	135	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0480769230769231
"GO:0034660"	"ncRNA metabolic process"	"143/2808"	"291/10001"	9.64785171357917e-15	8.08610571744354e-13	7.57229414098681e-13	"Hlc/AspRS/Fib/shu/sta/Tbp/rhi/CycC/RpL7/Parp/brat/Bka/l(3)07882/CG4038/Rlb1/RpL7A/hoip/RpS21/Cdk8/dbe/SerRS-m/scu/Cbp20/CG3071/Ip259/CG4045/nop5/ProRS-m/LTV1/Rpt4/Mt2/NHP2/CG10802/CG2875/CG3527/Sas10/RpL35/alpha-PheRS/CG1789/Rbm13/CG6999/RpS28b/CG12608/CG15916/Rrp47/Tgt/CG17652/CG9107/CG9596/CG13096/CG4364/CG6724/CG6712/CG6388/Ski6/RtcB/CG10463/Mpp6/Ars2/CG9422/udd/AIMP1/CG8078/RpLP0-like/CG7637/CG8545/CG7544/Rrp42/AsnRS-m/CG4866/rswl/CG9344/CG9752/RpS16/CG17807/Rrp4/eIF6/TyrRS-m/CG8549/CG8038/CG3434/RpL10Ab/CG12301/IleRS-m/CG14057/CG5589/Mtr3/CG12975/CG18048/ArgRS-m/mRpS9/CG10903/mRpL1/CG9386/CG16790/mtTFB2/Rrp46/CG18643/CG8461/CG3817/CG4338/Pbp45/mRpS11/Non3/CG4159/CG7009/Archease/Nop56/GatB/Dis3/CG18528/CG11920/CG14543/CG14544/IntS12/CG11837/IntS11/RpS8/RpS28a/RpS7/CG1542/CG1750/CG31381/CG30343/CG31812/CG32409/CG32706/CG32708/Urm1/RpS28-like/CG34183/CG34195/CG40813/CG41562/Dbp21E2/Nsun5/Nop60B/Rrp40/cuff/BHD/zuc/RpS6/RpS24"	143	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0509259259259259
"GO:0009117"	"nucleotide metabolic process"	"133/2808"	"267/10001"	2.25508101569216e-14	1.83276584366254e-12	1.71630727382504e-12	"ade3/awd/Gapdh1/Gapdh2/Gdh/Hex-C/ND-B17/ras/r-l/sesB/Dhfr/Scsalpha/Prat/ATPsynbeta/wal/ATPsynG/blw/ox/ND-ACP/ND-SGDH/e(r)/RnrS/ATP6/COX1/COX2/ND4L/SdhB/sun/Pglym78/CG2846/cype/ATPsynCF6/ATPsynD/ATPsynO/ND-23/COX5A/ATPsynB/ND-42/ATPsyngamma/ade5/RFeSP/ND-PDSW/Gpo-1/Taldo/Ts/ND-B14.5A/ATPsyndelta/Vha100-2/Dak1/ND-B16.6/ND-ASHI/CG17333/CG4407/CG9940/ND-B18/ND-20/UQCR-14/ND-24/ND-15/Tspo/ND-B17.2/CG17224/ND-B14.5B/CG3714/ND-13A/ND-51/COX5B/COX5BL/ATPsynGL/ND-B22/COX4/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Dg/veil/UQCR-6.4/CG5757/ND-B12/levy/ND-19/ATPsynCF6L/Cyt-c1/Ppat-Dpck/CG6767/CG11811/Aps/AdenoK/CG17300/UQCR-Q/CG6951/ND-39/Dpck/COX7AL/SdhC/ATPsynE/AdSL/SdhD/CG11089/UQCR-14L/Mesh1/ND-20L/CIA30/CG7834/AdoR/CG2246/ATPsynC/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/NT5E-2/UQCR-11L/Rpi/CG30499/ATPsynepsilonL/ND-MLRQ/Pde11/UQCR-C2/dUTPase/Pgk/Pde9/UQCR-11/Scox/Mdh1/Vha68-2/CG44296/CTPsyn/PyK"	133	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0473646723646724
"GO:0042274"	"ribosomal small subunit biogenesis"	"48/2808"	"68/10001"	3.61512942764773e-13	2.85169915439741e-11	2.67049498896826e-11	"RpS5a/sta/RpS17/RpS19a/Bka/l(3)07882/Rlb1/hoip/RpS21/dbe/Zfrp8/CG3071/RpS10a/LTV1/CG2875/CG3527/Sas10/CG1789/CG6999/RpS28b/CG17652/CG9107/mRpS7/RpS15/CG9344/RpS16/CG12301/mRpS9/CG8461/RpS5b/CG4338/mRpS11/Surf6/RpS19b/RpS27/CG14543/RpS8/RpS28a/RpS7/CG32409/CG32706/CG32708/RpS28-like/CG40813/CG41562/mbm/RpS6/RpS24"	48	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0170940170940171
"GO:0042273"	"ribosomal large subunit biogenesis"	"44/2808"	"60/10001"	3.96408034040133e-13	3.03761813513039e-11	2.84460020817972e-11	"RpL7/ppan/RpL11/RpL7A/hoip/RpL14/RpL3/Nle/RpL10/Ip259/RpL23A/NHP2/RpL35/Rbm13/CG12608/CG6769/CG13096/CG4364/CG6724/CG6712/RpL24/Mys45A/RpLP0-like/CG8545/eIF6/RpL12/RpL10Ab/mRpL20/RpL26/RpL35A/CG10286/mRpL1/RpL24-like/mRpL11/CG3817/Ns1/Non3/Surf6/CG7006/CG1542/RpL6/CG11563/CG32409/RpL5"	44	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0156695156695157
"GO:0019693"	"ribose phosphate metabolic process"	"110/2808"	"228/10001"	5.27133821461744e-11	3.92714696988999e-09	3.6776061345255e-09	"ade3/awd/Gapdh1/Gapdh2/Hex-C/ND-B17/ras/r-l/sesB/Scsalpha/ATPsynbeta/wal/ATPsynG/blw/ox/ND-ACP/ND-SGDH/ATP6/COX1/COX2/ND4L/SdhB/sun/Pglym78/CG2846/cype/ATPsynCF6/ATPsynD/ATPsynO/ND-23/COX5A/ATPsynB/ND-42/ATPsyngamma/ade5/RFeSP/ND-PDSW/Taldo/ND-B14.5A/ATPsyndelta/Vha100-2/ND-B16.6/ND-ASHI/CG17333/ND-B18/ND-20/UQCR-14/ND-24/ND-15/Tspo/ND-B17.2/ND-B14.5B/ND-13A/ND-51/COX5B/COX5BL/ATPsynGL/ND-B22/COX4/CG14757/Etf-QO/CG12895/ND-B14/ND-B15/Dg/UQCR-6.4/ND-B12/levy/ND-19/ATPsynCF6L/Cyt-c1/Ppat-Dpck/Aps/AdenoK/CG17300/UQCR-Q/ND-39/Dpck/COX7AL/SdhC/ATPsynE/AdSL/SdhD/UQCR-14L/Mesh1/ND-20L/CIA30/CG7834/AdoR/ATPsynC/ND-49/COX7A/ND-B8/COX7C/ND-13B/COX6AL/UQCR-11L/Rpi/CG30499/ATPsynepsilonL/ND-MLRQ/Pde11/UQCR-C2/Pgk/UQCR-11/Scox/Vha68-2/CG44296/CTPsyn/PyK"	110	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0391737891737892
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"29/2808"	"36/10001"	8.42109421708279e-11	6.10415532168001e-09	5.71628187822462e-09	"ND-B17/ND-ACP/ND-SGDH/ND-23/ND-42/ND-PDSW/ND-B14.5A/ND-B16.6/ND-ASHI/ND-B18/ND-20/ND-24/ND-15/ND-B17.2/ND-B14.5B/ND-13A/ND-51/ND-B22/ND-B14/ND-B15/ND-B12/ND-19/ND-39/ND-20L/CIA30/ND-49/ND-B8/ND-13B/ND-MLRQ"	29	"BP"	"tcp.dn.go"	"dn"	"tcp"	0.0103276353276353
